time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,city,country,latitude,longitude
2021-12-12,86.4,71.9,77.8,93.9,74.0,2.6,2.6,0.0,8.0,61,13.8,29.9,131,25.27,92,50,Rosario,Argentina,-32.9442,-60.6505
2021-12-13,84.6,69.4,76.1,85.8,68.7,5.3,5.3,0.0,3.0,63,18.2,34.2,149,23.51,95,41,Rosario,Argentina,-32.9442,-60.6505
2021-12-14,85.7,68.1,74.2,92.0,67.7,8.3,8.3,0.0,6.0,63,18.3,31.0,114,24.7,86,48,Rosario,Argentina,-32.9442,-60.6505
2021-12-15,83.2,61.9,72.9,87.4,63.3,0.0,0.0,0.0,0.0,3,12.8,27.4,186,30.35,91,44,Rosario,Argentina,-32.9442,-60.6505
2021-12-16,85.5,65.1,75.2,87.7,68.3,0.0,0.0,0.0,0.0,1,18.3,31.3,129,32.31,97,36,Rosario,Argentina,-32.9442,-60.6505
2021-12-17,88.5,64.4,76.7,90.4,65.4,0.0,0.0,0.0,0.0,0,16.3,29.5,98,32.36,86,31,Rosario,Argentina,-32.9442,-60.6505
2021-12-18,90.3,70.6,80.4,94.1,69.9,0.0,0.0,0.0,0.0,0,16.4,31.0,76,32.01,66,37,Rosario,Argentina,-32.9442,-60.6505
2021-12-19,92.9,72.4,82.6,101.8,72.6,0.0,0.0,0.0,0.0,0,14.2,25.2,77,31.55,66,34,Rosario,Argentina,-32.9442,-60.6505
2021-12-20,94.8,72.5,83.6,99.0,75.9,0.0,0.0,0.0,0.0,3,14.0,24.5,118,28.41,75,30,Rosario,Argentina,-32.9442,-60.6505
2021-12-21,91.4,70.7,81.3,100.5,73.3,4.0,4.0,0.0,4.0,61,24.1,44.3,161,27.15,91,45,Rosario,Argentina,-32.9442,-60.6505
2021-12-22,90.3,71.6,81.0,93.9,71.4,0.0,0.0,0.0,0.0,1,17.3,31.3,139,29.51,69,38,Rosario,Argentina,-32.9442,-60.6505
2021-12-23,93.6,66.6,81.2,98.0,65.7,0.0,0.0,0.0,0.0,3,12.0,24.5,85,32.27,65,24,Rosario,Argentina,-32.9442,-60.6505
2021-12-24,95.7,72.0,83.9,97.2,72.2,0.0,0.0,0.0,0.0,2,18.3,35.6,7,30.58,65,24,Rosario,Argentina,-32.9442,-60.6505
2021-12-25,93.5,73.0,83.2,94.9,74.6,0.0,0.0,0.0,0.0,2,19.7,36.4,184,31.25,80,26,Rosario,Argentina,-32.9442,-60.6505
2021-12-26,92.8,65.6,80.4,98.1,67.3,0.0,0.0,0.0,0.0,2,10.9,19.4,122,32.57,87,24,Rosario,Argentina,-32.9442,-60.6505
2021-12-27,97.4,69.3,84.8,100.2,71.1,0.0,0.0,0.0,0.0,3,12.0,24.8,278,31.6,77,19,Rosario,Argentina,-32.9442,-60.6505
2021-12-28,100.2,72.8,87.2,100.4,73.3,0.0,0.0,0.0,0.0,3,18.7,34.9,351,28.05,65,19,Rosario,Argentina,-32.9442,-60.6505
2021-12-29,99.4,73.5,87.7,97.9,72.8,0.0,0.0,0.0,0.0,1,21.7,42.1,348,29.89,57,17,Rosario,Argentina,-32.9442,-60.6505
2021-12-30,99.9,77.2,85.3,102.4,74.2,0.0,0.0,0.0,0.0,3,34.8,61.6,112,27.46,51,19,Rosario,Argentina,-32.9442,-60.6505
2021-12-31,98.3,69.5,85.0,103.3,70.8,0.0,0.0,0.0,0.0,2,14.1,23.4,98,30.79,71,23,Rosario,Argentina,-32.9442,-60.6505
2022-01-01,87.4,73.5,80.0,91.3,72.9,13.4,13.4,0.0,7.0,63,23.8,42.5,108,13.79,86,37,Rosario,Argentina,-32.9442,-60.6505
2022-01-02,94.5,71.1,82.1,101.1,76.7,0.0,0.0,0.0,0.0,3,13.6,28.4,12,28.8,93,37,Rosario,Argentina,-32.9442,-60.6505
2022-01-03,97.2,73.4,85.4,106.9,81.1,0.0,0.0,0.0,0.0,3,11.9,23.0,127,29.66,96,34,Rosario,Argentina,-32.9442,-60.6505
2022-01-04,91.7,74.0,82.2,94.5,73.3,12.9,12.9,0.0,7.0,63,24.5,45.7,197,27.3,92,30,Rosario,Argentina,-32.9442,-60.6505
2022-01-05,83.1,66.9,74.3,81.6,63.6,0.0,0.0,0.0,0.0,3,18.7,35.3,138,32.61,73,24,Rosario,Argentina,-32.9442,-60.6505
2022-01-06,86.2,63.2,75.1,88.3,61.8,0.0,0.0,0.0,0.0,1,14.8,27.0,94,32.3,70,31,Rosario,Argentina,-32.9442,-60.6505
2022-01-07,90.2,68.1,79.2,94.2,67.9,0.0,0.0,0.0,0.0,3,17.8,31.0,98,30.41,68,32,Rosario,Argentina,-32.9442,-60.6505
2022-01-08,90.1,71.2,80.4,91.9,71.7,0.0,0.0,0.0,0.0,2,16.1,32.8,92,31.02,66,31,Rosario,Argentina,-32.9442,-60.6505
2022-01-09,93.8,72.1,82.4,98.9,70.9,0.0,0.0,0.0,0.0,2,17.5,33.8,86,31.16,59,31,Rosario,Argentina,-32.9442,-60.6505
2022-01-10,96.6,70.6,84.9,103.2,73.3,0.0,0.0,0.0,0.0,0,12.8,23.4,110,31.55,77,28,Rosario,Argentina,-32.9442,-60.6505
2022-01-11,102.2,75.4,89.5,108.4,81.6,0.0,0.0,0.0,0.0,2,10.0,22.3,143,31.12,85,23,Rosario,Argentina,-32.9442,-60.6505
2022-01-12,102.1,77.3,89.5,108.4,77.8,0.0,0.0,0.0,0.0,3,18.5,32.8,107,29.96,73,22,Rosario,Argentina,-32.9442,-60.6505
2022-01-13,105.7,80.7,92.5,109.1,80.3,0.0,0.0,0.0,0.0,1,17.9,32.4,60,30.28,48,19,Rosario,Argentina,-32.9442,-60.6505
2022-01-14,104.4,77.4,91.5,103.9,77.3,0.0,0.0,0.0,0.0,0,24.7,46.1,359,31.65,50,15,Rosario,Argentina,-32.9442,-60.6505
2022-01-15,100.7,83.8,91.4,103.5,86.1,0.6,0.6,0.0,2.0,51,24.3,49.0,15,25.74,53,30,Rosario,Argentina,-32.9442,-60.6505
2022-01-16,90.9,78.1,85.3,102.4,84.1,5.4,5.4,0.0,3.0,63,19.5,37.1,43,22.13,85,50,Rosario,Argentina,-32.9442,-60.6505
2022-01-17,86.1,73.5,80.0,93.0,78.2,13.3,13.3,0.0,10.0,63,18.8,35.6,105,15.9,93,61,Rosario,Argentina,-32.9442,-60.6505
2022-01-18,79.9,72.2,75.8,85.5,76.4,5.9,5.9,0.0,13.0,61,18.3,34.6,98,11.87,95,67,Rosario,Argentina,-32.9442,-60.6505
2022-01-19,88.0,71.1,79.0,96.4,75.0,0.7,0.7,0.0,6.0,51,12.6,23.0,126,18.81,94,54,Rosario,Argentina,-32.9442,-60.6505
2022-01-20,90.7,73.9,81.3,106.0,81.0,50.0,50.0,0.0,11.0,65,16.0,34.2,92,24.35,96,65,Rosario,Argentina,-32.9442,-60.6505
2022-01-21,96.7,78.1,84.9,106.6,84.0,0.0,0.0,0.0,0.0,3,27.0,45.4,38,26.91,87,51,Rosario,Argentina,-32.9442,-60.6505
2022-01-22,90.2,76.8,82.2,104.8,84.2,16.7,16.7,0.0,6.0,63,22.1,36.7,107,22.51,92,66,Rosario,Argentina,-32.9442,-60.6505
2022-01-23,79.4,71.5,75.7,86.8,76.7,27.9,27.9,0.0,15.0,63,13.9,27.0,123,9.38,96,73,Rosario,Argentina,-32.9442,-60.6505
2022-01-24,87.7,72.2,80.5,97.5,79.5,1.6,1.6,0.0,2.0,53,8.3,16.6,78,22.15,97,56,Rosario,Argentina,-32.9442,-60.6505
2022-01-25,83.4,75.4,78.9,94.2,83.8,6.7,6.7,0.0,14.0,61,14.3,28.1,35,14.79,97,74,Rosario,Argentina,-32.9442,-60.6505
2022-01-26,85.5,73.4,78.6,92.2,73.4,4.0,4.0,0.0,13.0,53,29.0,53.6,160,20.76,95,67,Rosario,Argentina,-32.9442,-60.6505
2022-01-27,74.4,59.7,67.6,76.0,55.4,0.0,0.0,0.0,0.0,3,26.8,45.7,149,28.17,77,51,Rosario,Argentina,-32.9442,-60.6505
2022-01-28,78.1,59.9,69.2,83.7,60.6,0.0,0.0,0.0,0.0,0,10.9,23.4,87,30.93,95,51,Rosario,Argentina,-32.9442,-60.6505
2022-01-29,83.8,62.1,73.6,89.5,63.1,0.0,0.0,0.0,0.0,0,11.8,24.1,41,30.72,94,45,Rosario,Argentina,-32.9442,-60.6505
2022-01-30,87.0,66.5,77.0,92.7,68.7,0.0,0.0,0.0,0.0,3,11.4,24.1,10,30.46,87,39,Rosario,Argentina,-32.9442,-60.6505
2022-01-31,81.9,69.7,75.0,84.1,68.5,0.0,0.0,0.0,0.0,3,22.3,40.7,159,29.75,81,39,Rosario,Argentina,-32.9442,-60.6505
2022-02-01,89.2,63.5,75.9,94.5,62.9,0.0,0.0,0.0,0.0,2,12.1,26.6,36,29.45,74,44,Rosario,Argentina,-32.9442,-60.6505
2022-02-02,95.3,73.4,80.4,106.0,76.8,7.2,7.2,0.0,3.0,63,17.0,42.1,55,22.57,84,39,Rosario,Argentina,-32.9442,-60.6505
2022-02-03,84.5,71.5,77.3,93.4,75.2,14.7,14.7,0.0,14.0,63,14.5,32.4,171,19.74,91,59,Rosario,Argentina,-32.9442,-60.6505
2022-02-04,82.3,68.8,75.2,91.6,74.5,1.4,1.4,0.0,5.0,53,17.7,33.5,215,18.97,99,62,Rosario,Argentina,-32.9442,-60.6505
2022-02-05,76.5,66.5,71.0,77.3,63.6,0.8,0.8,0.0,4.0,51,31.7,56.9,213,21.78,87,49,Rosario,Argentina,-32.9442,-60.6505
2022-02-06,75.8,59.5,67.4,74.1,58.7,0.0,0.0,0.0,0.0,1,20.7,40.3,214,29.23,88,37,Rosario,Argentina,-32.9442,-60.6505
2022-02-07,78.8,58.9,68.7,78.9,57.5,0.0,0.0,0.0,0.0,3,12.4,26.6,167,21.75,83,43,Rosario,Argentina,-32.9442,-60.6505
2022-02-08,81.1,60.4,70.9,86.2,61.0,0.0,0.0,0.0,0.0,0,11.6,25.2,84,29.38,89,41,Rosario,Argentina,-32.9442,-60.6505
2022-02-09,85.8,63.1,74.4,88.8,64.2,0.0,0.0,0.0,0.0,2,15.0,31.3,54,29.07,89,37,Rosario,Argentina,-32.9442,-60.6505
2022-02-10,91.0,65.9,78.0,91.3,66.4,0.0,0.0,0.0,0.0,3,17.8,34.6,28,28.51,78,28,Rosario,Argentina,-32.9442,-60.6505
2022-02-11,84.8,60.4,72.7,88.9,56.7,5.2,5.2,0.0,7.0,61,32.0,55.8,161,16.02,91,50,Rosario,Argentina,-32.9442,-60.6505
2022-02-12,72.6,54.5,63.6,69.9,49.5,0.3,0.3,0.0,1.0,51,27.1,46.4,177,26.45,84,43,Rosario,Argentina,-32.9442,-60.6505
2022-02-13,77.0,53.2,65.9,80.2,52.0,0.0,0.0,0.0,0.0,0,9.0,19.4,253,28.93,93,38,Rosario,Argentina,-32.9442,-60.6505
2022-02-14,84.7,58.3,72.3,87.4,57.5,0.0,0.0,0.0,0.0,0,14.5,29.9,329,28.61,89,39,Rosario,Argentina,-32.9442,-60.6505
2022-02-15,90.9,63.5,77.2,93.5,64.2,0.0,0.0,0.0,0.0,0,15.5,31.0,354,28.33,90,31,Rosario,Argentina,-32.9442,-60.6505
2022-02-16,95.6,65.8,80.3,99.5,66.5,0.1,0.1,0.0,1.0,51,12.6,25.9,20,27.25,81,29,Rosario,Argentina,-32.9442,-60.6505
2022-02-17,84.7,69.2,76.5,88.1,66.2,0.0,0.0,0.0,0.0,0,23.2,41.0,152,27.82,75,45,Rosario,Argentina,-32.9442,-60.6505
2022-02-18,83.8,61.3,72.7,88.1,61.4,0.0,0.0,0.0,0.0,0,14.8,24.8,124,28.33,90,35,Rosario,Argentina,-32.9442,-60.6505
2022-02-19,88.8,65.8,76.3,95.3,68.5,1.2,1.2,0.0,1.0,55,20.7,34.6,158,24.24,92,31,Rosario,Argentina,-32.9442,-60.6505
2022-02-20,83.2,67.2,73.3,84.7,69.5,1.3,1.3,0.0,10.0,51,23.4,43.2,200,22.39,96,47,Rosario,Argentina,-32.9442,-60.6505
2022-02-21,82.6,60.2,72.0,84.4,61.4,0.0,0.0,0.0,0.0,3,17.1,32.4,173,23.02,97,44,Rosario,Argentina,-32.9442,-60.6505
2022-02-22,81.5,64.3,73.6,86.8,66.5,0.0,0.0,0.0,0.0,3,16.3,27.4,156,24.97,92,50,Rosario,Argentina,-32.9442,-60.6505
2022-02-23,86.3,64.1,76.0,88.5,66.3,0.1,0.1,0.0,1.0,51,18.1,34.2,81,26.32,91,42,Rosario,Argentina,-32.9442,-60.6505
2022-02-24,81.1,66.6,74.5,86.4,68.8,10.3,10.3,0.0,10.0,63,23.3,38.9,128,16.41,91,56,Rosario,Argentina,-32.9442,-60.6505
2022-02-25,85.7,62.4,74.2,88.7,63.6,0.2,0.2,0.0,2.0,51,14.1,24.8,107,26.08,97,38,Rosario,Argentina,-32.9442,-60.6505
2022-02-26,88.4,73.1,80.3,97.3,77.9,1.6,1.6,0.0,6.0,53,24.3,39.2,36,17.01,91,64,Rosario,Argentina,-32.9442,-60.6505
2022-02-27,83.8,74.0,78.5,92.2,79.3,26.3,26.3,0.0,11.0,65,17.3,49.7,98,15.07,95,72,Rosario,Argentina,-32.9442,-60.6505
2022-02-28,81.4,64.9,74.0,82.7,64.6,0.0,0.0,0.0,0.0,3,17.6,32.4,181,21.53,97,37,Rosario,Argentina,-32.9442,-60.6505
2022-03-01,80.7,57.6,69.3,82.8,56.6,0.0,0.0,0.0,0.0,0,12.4,23.0,15,27.0,94,39,Rosario,Argentina,-32.9442,-60.6505
2022-03-02,85.4,61.7,73.0,90.3,61.4,0.0,0.0,0.0,0.0,0,17.7,33.8,266,25.62,85,46,Rosario,Argentina,-32.9442,-60.6505
2022-03-03,89.6,63.8,76.6,95.8,65.7,0.0,0.0,0.0,0.0,2,13.6,22.3,80,25.48,93,43,Rosario,Argentina,-32.9442,-60.6505
2022-03-04,81.1,70.7,76.7,88.5,75.1,8.8,8.8,0.0,12.0,61,16.8,28.1,48,15.8,93,65,Rosario,Argentina,-32.9442,-60.6505
2022-03-05,75.7,71.0,73.6,83.7,77.3,43.0,43.0,0.0,11.0,65,13.0,24.8,109,3.86,98,87,Rosario,Argentina,-32.9442,-60.6505
2022-03-06,83.0,69.8,74.6,87.5,74.6,2.5,2.5,0.0,6.0,53,21.2,38.9,69,17.13,99,60,Rosario,Argentina,-32.9442,-60.6505
2022-03-07,79.7,64.3,72.8,82.7,65.2,17.2,17.2,0.0,7.0,63,19.1,36.0,226,24.59,97,47,Rosario,Argentina,-32.9442,-60.6505
2022-03-08,80.1,59.2,70.0,82.3,59.0,0.0,0.0,0.0,0.0,2,12.9,25.9,77,25.42,90,45,Rosario,Argentina,-32.9442,-60.6505
2022-03-09,73.7,65.7,69.0,77.3,65.0,22.1,22.1,0.0,11.0,65,19.4,32.4,103,9.3,91,77,Rosario,Argentina,-32.9442,-60.6505
2022-03-10,77.4,62.6,69.4,80.3,64.8,0.0,0.0,0.0,0.0,3,14.5,29.2,171,19.14,98,60,Rosario,Argentina,-32.9442,-60.6505
2022-03-11,76.6,59.3,67.6,77.6,60.4,0.0,0.0,0.0,0.0,2,17.8,31.7,183,23.6,100,48,Rosario,Argentina,-32.9442,-60.6505
2022-03-12,76.1,58.8,67.5,80.3,59.4,0.0,0.0,0.0,0.0,2,9.4,20.5,70,24.54,100,53,Rosario,Argentina,-32.9442,-60.6505
2022-03-13,76.8,58.3,67.9,81.3,58.2,0.0,0.0,0.0,0.0,0,9.4,17.3,78,24.3,96,42,Rosario,Argentina,-32.9442,-60.6505
2022-03-14,80.5,60.5,70.4,84.7,61.6,0.0,0.0,0.0,0.0,1,13.8,28.1,339,22.62,94,51,Rosario,Argentina,-32.9442,-60.6505
2022-03-15,84.1,64.0,73.5,90.0,65.6,0.0,0.0,0.0,0.0,0,13.2,27.0,348,23.3,89,51,Rosario,Argentina,-32.9442,-60.6505
2022-03-16,82.7,65.4,73.5,85.7,67.0,0.0,0.0,0.0,0.0,3,14.6,29.2,14,23.39,84,45,Rosario,Argentina,-32.9442,-60.6505
2022-03-17,85.4,64.0,75.4,90.7,66.1,0.0,0.0,0.0,0.0,3,12.2,25.2,5,18.26,92,53,Rosario,Argentina,-32.9442,-60.6505
2022-03-18,73.4,58.5,65.2,75.0,54.3,19.3,19.3,0.0,10.0,63,29.2,50.4,167,10.9,95,56,Rosario,Argentina,-32.9442,-60.6505
2022-03-19,68.5,53.2,60.7,67.6,51.9,0.0,0.0,0.0,0.0,3,12.2,24.8,131,23.05,97,43,Rosario,Argentina,-32.9442,-60.6505
2022-03-20,67.5,54.5,61.8,63.2,51.5,0.0,0.0,0.0,0.0,3,18.9,34.2,74,12.38,84,52,Rosario,Argentina,-32.9442,-60.6505
2022-03-21,71.3,60.4,65.6,70.7,55.6,0.5,0.5,0.0,2.0,51,18.9,33.8,70,11.67,83,59,Rosario,Argentina,-32.9442,-60.6505
2022-03-22,78.6,63.0,69.8,83.1,65.3,13.9,13.9,0.0,7.0,63,11.8,23.4,112,17.22,95,62,Rosario,Argentina,-32.9442,-60.6505
2022-03-23,80.3,65.8,71.9,87.1,69.8,22.8,22.8,0.0,5.0,65,16.0,29.5,19,14.68,99,71,Rosario,Argentina,-32.9442,-60.6505
2022-03-24,68.4,56.0,60.1,71.1,46.2,16.0,16.0,0.0,9.0,63,43.6,74.5,251,11.92,96,47,Rosario,Argentina,-32.9442,-60.6505
2022-03-25,66.7,58.3,62.0,61.2,51.8,0.0,0.0,0.0,0.0,3,34.1,59.0,235,6.3,80,68,Rosario,Argentina,-32.9442,-60.6505
2022-03-26,73.2,61.5,66.4,75.4,58.8,0.0,0.0,0.0,0.0,3,20.1,34.6,229,13.09,89,63,Rosario,Argentina,-32.9442,-60.6505
2022-03-27,80.5,54.5,67.2,84.3,53.0,0.0,0.0,0.0,0.0,2,12.1,22.3,328,21.61,97,54,Rosario,Argentina,-32.9442,-60.6505
2022-03-28,80.8,62.1,70.5,81.5,62.3,0.0,0.0,0.0,0.0,3,20.9,37.4,18,21.36,88,51,Rosario,Argentina,-32.9442,-60.6505
2022-03-29,77.3,62.3,69.6,80.3,52.6,6.2,6.2,0.0,6.0,63,29.3,50.8,254,14.26,87,35,Rosario,Argentina,-32.9442,-60.6505
2022-03-30,62.0,48.2,56.1,55.3,42.1,0.0,0.0,0.0,0.0,2,27.5,49.0,213,21.68,73,29,Rosario,Argentina,-32.9442,-60.6505
2022-03-31,63.4,42.3,53.0,61.2,37.6,0.0,0.0,0.0,0.0,3,10.2,18.0,191,20.35,89,40,Rosario,Argentina,-32.9442,-60.6505
2022-04-01,66.6,49.9,57.7,64.8,45.9,0.0,0.0,0.0,0.0,0,11.9,24.8,23,21.0,99,49,Rosario,Argentina,-32.9442,-60.6505
2022-04-02,71.3,50.7,60.7,68.9,48.5,0.0,0.0,0.0,0.0,3,17.9,34.2,39,20.54,95,48,Rosario,Argentina,-32.9442,-60.6505
2022-04-03,75.7,60.3,66.4,78.1,57.9,0.5,0.5,0.0,3.0,51,22.0,37.8,352,13.83,82,58,Rosario,Argentina,-32.9442,-60.6505
2022-04-04,69.7,48.4,60.1,68.6,44.7,0.0,0.0,0.0,0.0,0,15.8,27.7,148,20.59,86,37,Rosario,Argentina,-32.9442,-60.6505
2022-04-05,75.4,52.6,63.1,75.9,50.5,0.0,0.0,0.0,0.0,0,12.0,22.7,16,20.33,94,43,Rosario,Argentina,-32.9442,-60.6505
2022-04-06,80.2,56.3,68.0,83.6,54.9,0.0,0.0,0.0,0.0,1,11.4,23.8,9,18.75,95,53,Rosario,Argentina,-32.9442,-60.6505
2022-04-07,80.2,61.4,70.2,84.6,62.4,0.2,0.2,0.0,2.0,51,10.2,19.8,105,14.83,96,60,Rosario,Argentina,-32.9442,-60.6505
2022-04-08,78.8,61.3,69.7,84.7,63.5,0.7,0.7,0.0,3.0,51,8.5,18.4,91,14.88,100,64,Rosario,Argentina,-32.9442,-60.6505
2022-04-09,81.8,63.0,71.7,84.6,65.5,0.0,0.0,0.0,0.0,1,13.9,25.9,49,18.22,96,51,Rosario,Argentina,-32.9442,-60.6505
2022-04-10,81.6,64.2,71.5,83.4,66.0,2.1,2.1,0.0,9.0,53,19.6,34.9,43,13.71,94,56,Rosario,Argentina,-32.9442,-60.6505
2022-04-11,73.3,57.0,67.1,72.1,55.3,4.2,4.2,0.0,8.0,61,26.1,47.2,223,13.8,98,66,Rosario,Argentina,-32.9442,-60.6505
2022-04-12,71.8,50.8,60.2,71.1,48.0,0.0,0.0,0.0,0.0,3,18.7,36.7,205,18.12,95,43,Rosario,Argentina,-32.9442,-60.6505
2022-04-13,68.0,47.4,58.0,64.5,44.3,0.0,0.0,0.0,0.0,1,13.7,25.6,221,18.66,94,40,Rosario,Argentina,-32.9442,-60.6505
2022-04-14,71.5,46.8,58.8,71.8,43.6,0.0,0.0,0.0,0.0,0,10.9,18.4,254,18.36,94,41,Rosario,Argentina,-32.9442,-60.6505
2022-04-15,70.2,50.7,59.7,69.5,48.5,0.0,0.0,0.0,0.0,0,10.8,23.4,68,18.07,92,47,Rosario,Argentina,-32.9442,-60.6505
2022-04-16,71.5,50.2,60.7,71.8,47.3,0.0,0.0,0.0,0.0,3,10.5,18.0,61,17.13,97,48,Rosario,Argentina,-32.9442,-60.6505
2022-04-17,71.7,54.7,62.4,72.2,53.3,0.2,0.2,0.0,1.0,51,10.2,18.7,73,15.4,96,48,Rosario,Argentina,-32.9442,-60.6505
2022-04-18,72.9,53.7,63.1,73.7,52.2,0.0,0.0,0.0,0.0,1,9.4,18.7,61,16.91,97,50,Rosario,Argentina,-32.9442,-60.6505
2022-04-19,76.4,54.0,64.7,76.8,52.4,0.0,0.0,0.0,0.0,3,11.2,23.4,41,16.47,98,51,Rosario,Argentina,-32.9442,-60.6505
2022-04-20,78.1,55.8,65.7,79.1,54.4,5.8,5.8,0.0,4.0,61,21.6,47.5,17,13.97,94,54,Rosario,Argentina,-32.9442,-60.6505
2022-04-21,68.5,55.3,62.2,69.5,53.9,0.0,0.0,0.0,0.0,3,14.8,25.2,185,16.85,97,49,Rosario,Argentina,-32.9442,-60.6505
2022-04-22,63.2,52.0,59.4,63.4,48.7,10.2,10.2,0.0,10.0,63,21.7,47.2,216,6.84,95,66,Rosario,Argentina,-32.9442,-60.6505
2022-04-23,70.2,46.0,58.1,66.5,42.1,0.0,0.0,0.0,0.0,1,21.8,37.8,339,16.66,95,53,Rosario,Argentina,-32.9442,-60.6505
2022-04-24,77.9,58.2,67.7,77.1,55.1,0.6,0.6,0.0,2.0,53,21.6,35.3,13,15.98,85,49,Rosario,Argentina,-32.9442,-60.6505
2022-04-25,75.7,64.7,70.7,75.8,66.1,0.0,0.0,0.0,0.0,3,27.2,49.0,112,10.53,96,64,Rosario,Argentina,-32.9442,-60.6505
2022-04-26,80.5,66.7,72.4,85.5,68.2,1.7,1.7,0.0,5.0,53,21.6,38.9,35,6.8,98,74,Rosario,Argentina,-32.9442,-60.6505
2022-04-27,75.3,56.2,64.0,79.1,52.3,26.2,26.2,0.0,4.0,65,30.8,60.5,185,16.47,95,45,Rosario,Argentina,-32.9442,-60.6505
2022-04-28,63.9,50.2,57.0,58.9,45.4,0.0,0.0,0.0,0.0,3,22.4,37.8,177,16.16,88,38,Rosario,Argentina,-32.9442,-60.6505
2022-04-29,60.3,45.4,51.8,55.7,40.7,0.0,0.0,0.0,0.0,0,11.6,24.8,136,15.8,87,44,Rosario,Argentina,-32.9442,-60.6505
2022-04-30,58.2,46.0,51.4,55.4,42.3,0.0,0.0,0.0,0.0,3,9.8,17.6,107,6.48,93,67,Rosario,Argentina,-32.9442,-60.6505
2022-05-01,65.5,44.5,55.1,62.8,41.1,0.0,0.0,0.0,0.0,3,11.2,22.3,150,15.08,100,51,Rosario,Argentina,-32.9442,-60.6505
2022-05-02,62.2,51.6,56.0,57.5,48.8,0.0,0.0,0.0,0.0,3,16.1,28.8,136,11.23,89,55,Rosario,Argentina,-32.9442,-60.6505
2022-05-03,62.0,45.9,54.3,59.8,42.7,0.0,0.0,0.0,0.0,3,9.4,18.7,142,15.15,96,56,Rosario,Argentina,-32.9442,-60.6505
2022-05-04,66.7,46.0,54.4,64.4,42.2,0.0,0.0,0.0,0.0,3,12.1,23.0,14,14.6,100,54,Rosario,Argentina,-32.9442,-60.6505
2022-05-05,69.7,48.1,58.1,68.2,44.8,0.0,0.0,0.0,0.0,2,13.0,26.3,10,14.98,96,55,Rosario,Argentina,-32.9442,-60.6505
2022-05-06,73.8,52.1,61.5,74.5,49.8,0.0,0.0,0.0,0.0,2,13.4,25.9,359,14.34,99,61,Rosario,Argentina,-32.9442,-60.6505
2022-05-07,74.0,55.1,63.5,73.8,53.9,0.0,0.0,0.0,0.0,1,18.1,34.2,5,14.04,99,60,Rosario,Argentina,-32.9442,-60.6505
2022-05-08,73.4,55.3,62.8,73.5,53.1,0.0,0.0,0.0,0.0,3,13.2,25.6,23,13.94,91,54,Rosario,Argentina,-32.9442,-60.6505
2022-05-09,70.5,52.3,59.7,71.5,49.5,0.0,0.0,0.0,0.0,3,11.5,16.6,87,11.51,100,56,Rosario,Argentina,-32.9442,-60.6505
2022-05-10,71.0,51.3,59.5,70.0,48.9,0.0,0.0,0.0,0.0,3,12.3,23.8,158,12.85,100,56,Rosario,Argentina,-32.9442,-60.6505
2022-05-11,66.1,50.7,58.1,65.2,48.6,0.0,0.0,0.0,0.0,3,13.4,25.2,139,10.04,99,61,Rosario,Argentina,-32.9442,-60.6505
2022-05-12,66.2,49.5,56.8,62.7,46.4,0.0,0.0,0.0,0.0,3,13.8,27.4,67,13.61,95,56,Rosario,Argentina,-32.9442,-60.6505
2022-05-13,68.3,52.2,58.9,68.6,50.3,0.0,0.0,0.0,0.0,3,11.1,22.0,44,11.86,94,61,Rosario,Argentina,-32.9442,-60.6505
2022-05-14,67.1,53.1,59.0,63.1,48.9,0.0,0.0,0.0,0.0,3,15.8,28.4,173,12.46,97,43,Rosario,Argentina,-32.9442,-60.6505
2022-05-15,60.7,48.0,53.8,54.2,42.9,1.9,1.9,0.0,2.0,55,20.2,36.0,210,13.69,86,39,Rosario,Argentina,-32.9442,-60.6505
2022-05-16,58.9,47.1,52.3,50.0,39.7,0.2,0.2,0.0,1.0,51,30.1,52.6,217,7.08,79,58,Rosario,Argentina,-32.9442,-60.6505
2022-05-17,58.7,46.8,52.0,49.0,38.2,0.1,0.1,0.0,1.0,51,29.3,52.6,212,5.86,75,50,Rosario,Argentina,-32.9442,-60.6505
2022-05-18,56.5,41.8,49.6,53.0,36.6,0.0,0.0,0.0,0.0,3,17.6,30.6,181,12.49,96,57,Rosario,Argentina,-32.9442,-60.6505
2022-05-19,59.0,42.3,50.5,55.2,38.3,0.0,0.0,0.0,0.0,3,11.6,22.7,16,12.02,100,62,Rosario,Argentina,-32.9442,-60.6505
2022-05-20,64.8,47.3,54.2,60.9,43.8,0.0,0.0,0.0,0.0,3,16.3,31.3,4,13.13,96,60,Rosario,Argentina,-32.9442,-60.6505
2022-05-21,66.7,48.1,56.4,67.2,45.5,0.0,0.0,0.0,0.0,3,9.9,15.1,340,9.9,98,57,Rosario,Argentina,-32.9442,-60.6505
2022-05-22,69.1,47.4,57.0,66.5,45.4,0.0,0.0,0.0,0.0,3,15.7,27.7,16,11.56,100,57,Rosario,Argentina,-32.9442,-60.6505
